country,year,risk_factor,best
Afghanistan,2019,all,15000
Afghanistan,2019,all,7300
Afghanistan,2019,all,7800
Afghanistan,2019,all,2900
Afghanistan,2019,all,3400
Afghanistan,2019,all,7400
Afghanistan,2019,all,5600
Afghanistan,2019,all,57000
Afghanistan,2019,alc,520
Afghanistan,2019,alc,73
Afghanistan,2019,all,32000
Afghanistan,2019,all,25000
Afghanistan,2019,alc,350
Afghanistan,2019,dia,3200
Afghanistan,2019,dia,1800
Afghanistan,2019,dia,1400
Afghanistan,2019,all,7700
Afghanistan,2019,all,5700
Afghanistan,2019,all,4800
Afghanistan,2019,all,5200
Afghanistan,2019,all,4700
Afghanistan,2019,all,3300
Afghanistan,2019,all,4400
Afghanistan,2019,all,4400
Afghanistan,2019,all,4600
Afghanistan,2019,all,2500
Afghanistan,2019,all,2300
Afghanistan,2019,all,3000
Afghanistan,2019,all,72000
Afghanistan,2019,hiv,660
Afghanistan,2019,und,28000
Afghanistan,2019,all,39000
Afghanistan,2019,all,33000
Albania,2019,all,13
Albania,2019,all,5
Albania,2019,all,8
Albania,2019,all,0
Albania,2019,all,5
Albania,2019,all,20
Albania,2019,all,48
Albania,2019,all,460
Albania,2019,alc,54
Albania,2019,smk,62
Albania,2019,alc,6
Albania,2019,smk,5
Albania,2019,all,130
Albania,2019,all,330
Albania,2019,alc,59
Albania,2019,smk,69
Albania,2019,dia,16
Albania,2019,dia,4
Albania,2019,dia,11
Albania,2019,all,28
Albania,2019,all,64
Albania,2019,all,12
Albania,2019,all,47
Albania,2019,all,21
Albania,2019,all,32
Albania,2019,all,5
Albania,2019,all,3
Albania,2019,all,17
Albania,2019,all,55
Albania,2019,all,38
Albania,2019,all,79
Albania,2019,all,470
Albania,2019,hiv,11
Albania,2019,und,56
Albania,2019,all,140
Albania,2019,all,330
Algeria,2019,all,2000
Algeria,2019,all,940
Algeria,2019,all,1100
Algeria,2019,all,510
Algeria,2019,all,620
Algeria,2019,all,2500
Algeria,2019,all,2700
Algeria,2019,all,24000
Algeria,2019,alc,440
Algeria,2019,smk,1800
Algeria,2019,alc,0
Algeria,2019,smk,50
Algeria,2019,all,9900
Algeria,2019,all,14000
Algeria,2019,alc,480
Algeria,2019,smk,1900
Algeria,2019,dia,1400
Algeria,2019,dia,580
Algeria,2019,dia,820
Algeria,2019,all,2300
Algeria,2019,all,3800
Algeria,2019,all,1500
Algeria,2019,all,2900
Algeria,2019,all,1000
Algeria,2019,all,1900
Algeria,2019,all,440
Algeria,2019,all,440
Algeria,2019,all,860
Algeria,2019,all,1300
Algeria,2019,all,1700
Algeria,2019,all,1700
Algeria,2019,all,26000
Algeria,2019,hiv,280
Algeria,2019,und,2100
Algeria,2019,all,11000
Algeria,2019,all,15000
American Samoa,2019,all,0
American Samoa,2019,all,0
American Samoa,2019,all,0
American Samoa,2019,all,0
American Samoa,2019,all,0
American Samoa,2019,all,0
American Samoa,2019,all,0
American Samoa,2019,all,1
American Samoa,2019,all,1
American Samoa,2019,all,1
American Samoa,2019,all,0
American Samoa,2019,all,0
American Samoa,2019,all,1
American Samoa,2019,all,0
American Samoa,2019,all,0
American Samoa,2019,all,0
American Samoa,2019,all,0
American Samoa,2019,all,0
American Samoa,2019,all,0
American Samoa,2019,all,1
American Samoa,2019,all,0
American Samoa,2019,all,0
American Samoa,2019,all,1
American Samoa,2019,all,1
American Samoa,2019,all,1
Andorra,2019,all,0
Andorra,2019,all,0
Andorra,2019,all,0
Andorra,2019,all,0
Andorra,2019,all,0
Andorra,2019,all,0
Andorra,2019,all,0
Andorra,2019,all,6
Andorra,2019,alc,0
Andorra,2019,smk,0
Andorra,2019,alc,0
Andorra,2019,smk,0
Andorra,2019,all,1
Andorra,2019,all,5
Andorra,2019,alc,0
Andorra,2019,smk,0
Andorra,2019,dia,0
Andorra,2019,dia,0
Andorra,2019,dia,0
Andorra,2019,all,1
Andorra,2019,all,1
Andorra,2019,all,0
Andorra,2019,all,0
Andorra,2019,all,0
Andorra,2019,all,0
Andorra,2019,all,0
Andorra,2019,all,0
Andorra,2019,all,0
Andorra,2019,all,1
Andorra,2019,all,0
Andorra,2019,all,2
Andorra,2019,all,6
Andorra,2019,all,1
Andorra,2019,all,5
Angola,2019,all,16000
Angola,2019,all,7500
Angola,2019,all,8200
Angola,2019,all,3100
Angola,2019,all,3800
Angola,2019,all,10000
Angola,2019,all,13000
Angola,2019,all,96000
Angola,2019,alc,12000
Angola,2019,alc,1500
Angola,2019,all,39000
Angola,2019,all,57000
Angola,2019,alc,11000
Angola,2019,dia,3800
Angola,2019,dia,1500
Angola,2019,dia,2300
Angola,2019,all,9600
Angola,2019,all,15000
Angola,2019,all,7500
Angola,2019,all,12000
Angola,2019,all,5500
Angola,2019,all,8000
Angola,2019,all,4400
Angola,2019,all,4400
Angola,2019,all,3300
Angola,2019,all,4900
Angola,2019,all,2800
Angola,2019,all,4000
Angola,2019,all,112000
Angola,2019,hiv,7700
Angola,2019,und,40000
Angola,2019,all,47000
Angola,2019,all,65000
Anguilla,2019,all,0
Anguilla,2019,all,0
Anguilla,2019,all,0
Anguilla,2019,all,0
Anguilla,2019,all,0
Anguilla,2019,all,0
Anguilla,2019,all,0
Anguilla,2019,all,0
Anguilla,2019,all,0
Anguilla,2019,all,0
Anguilla,2019,all,0
Anguilla,2019,all,0
Anguilla,2019,all,0
Anguilla,2019,all,0
Anguilla,2019,all,0
Anguilla,2019,all,0
Anguilla,2019,all,0
Anguilla,2019,all,0
Anguilla,2019,all,0
Anguilla,2019,all,0
Anguilla,2019,all,0
Anguilla,2019,all,0
Anguilla,2019,all,0
Anguilla,2019,all,0
Anguilla,2019,all,0
Antigua and Barbuda,2019,all,0
Antigua and Barbuda,2019,all,0
Antigua and Barbuda,2019,all,0
Antigua and Barbuda,2019,all,0
Antigua and Barbuda,2019,all,0
Antigua and Barbuda,2019,all,0
Antigua and Barbuda,2019,all,0
Antigua and Barbuda,2019,all,0
Antigua and Barbuda,2019,alc,0
Antigua and Barbuda,2019,alc,0
Antigua and Barbuda,2019,all,0
Antigua and Barbuda,2019,all,0
Antigua and Barbuda,2019,alc,0
Antigua and Barbuda,2019,dia,0
Antigua and Barbuda,2019,dia,0
Antigua and Barbuda,2019,dia,0
Antigua and Barbuda,2019,all,0
Antigua and Barbuda,2019,all,0
Antigua and Barbuda,2019,all,0
Antigua and Barbuda,2019,all,0
Antigua and Barbuda,2019,all,0
Antigua and Barbuda,2019,all,0
Antigua and Barbuda,2019,all,0
Antigua and Barbuda,2019,all,0
Antigua and Barbuda,2019,all,0
Antigua and Barbuda,2019,all,0
Antigua and Barbuda,2019,all,0
Antigua and Barbuda,2019,all,0
Antigua and Barbuda,2019,all,0
Antigua and Barbuda,2019,all,0
Antigua and Barbuda,2019,all,0
Argentina,2019,all,1000
Argentina,2019,all,530
Argentina,2019,all,500
Argentina,2019,all,200
Argentina,2019,all,210
Argentina,2019,all,1300
Argentina,2019,all,1600
Argentina,2019,all,12000
Argentina,2019,alc,1600
Argentina,2019,smk,1300
Argentina,2019,alc,330
Argentina,2019,smk,400
Argentina,2019,all,5000
Argentina,2019,all,7100
Argentina,2019,alc,1400
Argentina,2019,smk,930
Argentina,2019,dia,560
Argentina,2019,dia,230
Argentina,2019,dia,330
Argentina,2019,all,1200
Argentina,2019,all,1600
Argentina,2019,all,850
Argentina,2019,all,1200
Argentina,2019,all,660
Argentina,2019,all,940
Argentina,2019,all,330
Argentina,2019,all,300
Argentina,2019,all,540
Argentina,2019,all,900
Argentina,2019,all,560
Argentina,2019,all,840
Argentina,2019,all,13000
Argentina,2019,hiv,770
Argentina,2019,und,1200
Argentina,2019,all,5600
Argentina,2019,all,7600
Armenia,2019,all,47
Armenia,2019,all,24
Armenia,2019,all,24
Armenia,2019,all,10
Armenia,2019,all,10
Armenia,2019,all,19
Armenia,2019,all,63
Armenia,2019,all,730
Armenia,2019,alc,84
Armenia,2019,smk,93
Armenia,2019,alc,7
Armenia,2019,smk,1
Armenia,2019,all,150
Armenia,2019,all,570
Armenia,2019,alc,110
Armenia,2019,smk,130
Armenia,2019,dia,39
Armenia,2019,dia,8
Armenia,2019,dia,29
Armenia,2019,all,38
Armenia,2019,all,90
Armenia,2019,all,35
Armenia,2019,all,110
Armenia,2019,all,20
Armenia,2019,all,100
Armenia,2019,all,14
Armenia,2019,all,14
Armenia,2019,all,20
Armenia,2019,all,150
Armenia,2019,all,23
Armenia,2019,all,54
Armenia,2019,all,780
Armenia,2019,hiv,82
Armenia,2019,und,67
Armenia,2019,all,180
Armenia,2019,all,600
Aruba,2019,all,0
Aruba,2019,all,0
Aruba,2019,all,0
Aruba,2019,all,0
Aruba,2019,all,0
Aruba,2019,all,0
Aruba,2019,all,0
Aruba,2019,all,2
Aruba,2019,all,0
Aruba,2019,all,2
Aruba,2019,all,0
Aruba,2019,all,0
Aruba,2019,all,0
Aruba,2019,all,0
Aruba,2019,all,0
Aruba,2019,all,2
Aruba,2019,all,0
Aruba,2019,all,0
Aruba,2019,all,0
Aruba,2019,all,0
Aruba,2019,all,0
Aruba,2019,all,0
Aruba,2019,all,2
Aruba,2019,all,0
Aruba,2019,all,2
Australia,2019,all,49
Australia,2019,all,25
Australia,2019,all,24
Australia,2019,all,12
Australia,2019,all,12
Australia,2019,all,130
Australia,2019,all,170
Australia,2019,all,1700
Australia,2019,alc,150
Australia,2019,smk,120
Australia,2019,alc,48
Australia,2019,smk,52
Australia,2019,all,790
Australia,2019,all,890
Australia,2019,alc,110
Australia,2019,smk,75
Australia,2019,dia,46
Australia,2019,dia,20
Australia,2019,dia,29
Australia,2019,all,250
Australia,2019,all,240
Australia,2019,all,120
Australia,2019,all,130
Australia,2019,all,97
Australia,2019,all,66
Australia,2019,all,14
Australia,2019,all,13
Australia,2019,all,89
Australia,2019,all,91
Australia,2019,all,100
Australia,2019,all,190
Australia,2019,all,1700
Australia,2019,hiv,23
Australia,2019,und,90
Australia,2019,all,810
Australia,2019,all,910
Austria,2019,all,33
Austria,2019,all,12
Austria,2019,all,21
Austria,2019,all,5
Austria,2019,all,10
Austria,2019,all,31
Austria,2019,all,56
Austria,2019,all,530
Austria,2019,alc,120
Austria,2019,smk,74
Austria,2019,alc,24
Austria,2019,smk,26
Austria,2019,all,210
Austria,2019,all,320
Austria,2019,alc,86
Austria,2019,smk,43
Austria,2019,dia,11
Austria,2019,dia,3
Austria,2019,dia,7
Austria,2019,all,46
Austria,2019,all,54
Austria,2019,all,39
Austria,2019,all,43
Austria,2019,all,30
Austria,2019,all,43
Austria,2019,all,7
Austria,2019,all,12
Austria,2019,all,20
Austria,2019,all,56
Austria,2019,all,44
Austria,2019,all,64
Austria,2019,all,560
Austria,2019,hiv,13
Austria,2019,und,29
Austria,2019,all,220
Austria,2019,all,340
Azerbaijan,2019,all,460
Azerbaijan,2019,all,220
Azerbaijan,2019,all,240
Azerbaijan,2019,all,86
Azerbaijan,2019,all,100
Azerbaijan,2019,all,450
Azerbaijan,2019,all,960
Azerbaijan,2019,all,5600
Azerbaijan,2019,alc,670
Azerbaijan,2019,smk,550
Azerbaijan,2019,alc,89
Azerbaijan,2019,smk,2
Azerbaijan,2019,all,1900
Azerbaijan,2019,all,3600
Azerbaijan,2019,alc,680
Azerbaijan,2019,smk,640
Azerbaijan,2019,dia,320
Azerbaijan,2019,dia,120
Azerbaijan,2019,dia,200
Azerbaijan,2019,all,510
Azerbaijan,2019,all,770
Azerbaijan,2019,all,290
Azerbaijan,2019,all,550
Azerbaijan,2019,all,240
Azerbaijan,2019,all,580
Azerbaijan,2019,all,130
Azerbaijan,2019,all,130
Azerbaijan,2019,all,250
Azerbaijan,2019,all,500
Azerbaijan,2019,all,190
Azerbaijan,2019,all,280
Azerbaijan,2019,all,6000
Azerbaijan,2019,hiv,91
Azerbaijan,2019,und,310
Azerbaijan,2019,all,2100
Azerbaijan,2019,all,3900
Bahamas,2019,all,7
Bahamas,2019,all,5
Bahamas,2019,all,2
Bahamas,2019,all,5
Bahamas,2019,all,0
Bahamas,2019,all,1
Bahamas,2019,all,3
Bahamas,2019,all,52
Bahamas,2019,alc,6
Bahamas,2019,smk,2
Bahamas,2019,alc,1
Bahamas,2019,smk,0
Bahamas,2019,all,15
Bahamas,2019,all,37
Bahamas,2019,alc,6
Bahamas,2019,smk,3
Bahamas,2019,dia,3
Bahamas,2019,dia,1
Bahamas,2019,dia,1
Bahamas,2019,all,6
Bahamas,2019,all,9
Bahamas,2019,all,1
Bahamas,2019,all,10
Bahamas,2019,all,3
Bahamas,2019,all,7
Bahamas,2019,all,0
Bahamas,2019,all,2
Bahamas,2019,all,2
Bahamas,2019,all,5
Bahamas,2019,all,1
Bahamas,2019,all,2
Bahamas,2019,all,59
Bahamas,2019,hiv,15
Bahamas,2019,all,20
Bahamas,2019,all,39
Bahrain,2019,all,5
Bahrain,2019,all,2
Bahrain,2019,all,2
Bahrain,2019,all,0
Bahrain,2019,all,1
Bahrain,2019,all,9
Bahrain,2019,all,12
Bahrain,2019,all,200
Bahrain,2019,alc,7
Bahrain,2019,smk,18
Bahrain,2019,alc,0
Bahrain,2019,smk,1
Bahrain,2019,all,60
Bahrain,2019,all,140
Bahrain,2019,alc,7
Bahrain,2019,smk,22
Bahrain,2019,dia,10
Bahrain,2019,dia,3
Bahrain,2019,dia,8
Bahrain,2019,all,32
Bahrain,2019,all,56
Bahrain,2019,all,8
Bahrain,2019,all,30
Bahrain,2019,all,2
Bahrain,2019,all,26
Bahrain,2019,all,2
Bahrain,2019,all,1
Bahrain,2019,all,5
Bahrain,2019,all,7
Bahrain,2019,all,3
Bahrain,2019,all,9
Bahrain,2019,all,200
Bahrain,2019,hiv,13
Bahrain,2019,all,62
Bahrain,2019,all,140
Bangladesh,2019,all,33000
Bangladesh,2019,all,16000
Bangladesh,2019,all,17000
Bangladesh,2019,all,5700
Bangladesh,2019,all,6900
Bangladesh,2019,all,21000
Bangladesh,2019,all,18000
Bangladesh,2019,all,328000
Bangladesh,2019,alc,6000
Bangladesh,2019,smk,34000
Bangladesh,2019,alc,980
Bangladesh,2019,smk,800
Bangladesh,2019,all,141000
Bangladesh,2019,all,187000
Bangladesh,2019,alc,5900
Bangladesh,2019,smk,34000
Bangladesh,2019,dia,15000
Bangladesh,2019,dia,6200
Bangladesh,2019,dia,9100
Bangladesh,2019,all,27000
Bangladesh,2019,all,25000
Bangladesh,2019,all,26000
Bangladesh,2019,all,27000
Bangladesh,2019,all,28000
Bangladesh,2019,all,34000
Bangladesh,2019,all,10000
Bangladesh,2019,all,10000
Bangladesh,2019,all,23000
Bangladesh,2019,all,39000
Bangladesh,2019,all,16000
Bangladesh,2019,all,44000
Bangladesh,2019,all,361000
Bangladesh,2019,hiv,680
Bangladesh,2019,und,88000
Bangladesh,2019,all,156000
Bangladesh,2019,all,204000
Barbados,2019,all,0
Barbados,2019,all,0
Barbados,2019,all,0
Barbados,2019,all,0
Barbados,2019,all,0
Barbados,2019,all,0
Barbados,2019,all,0
Barbados,2019,all,0
Barbados,2019,alc,0
Barbados,2019,smk,0
Barbados,2019,alc,0
Barbados,2019,smk,0
Barbados,2019,all,0
Barbados,2019,all,0
Barbados,2019,alc,0
Barbados,2019,smk,0
Barbados,2019,dia,0
Barbados,2019,dia,0
Barbados,2019,dia,0
Barbados,2019,all,0
Barbados,2019,all,0
Barbados,2019,all,0
Barbados,2019,all,0
Barbados,2019,all,0
Barbados,2019,all,0
Barbados,2019,all,0
Barbados,2019,all,0
Barbados,2019,all,0
Barbados,2019,all,0
Barbados,2019,all,0
Barbados,2019,all,0
Barbados,2019,all,0
Barbados,2019,und,0
Barbados,2019,all,0
Barbados,2019,all,0
Belarus,2019,all,69
Belarus,2019,all,33
Belarus,2019,all,36
Belarus,2019,all,15
Belarus,2019,all,19
Belarus,2019,all,70
Belarus,2019,all,79
Belarus,2019,all,2700
Belarus,2019,alc,790
Belarus,2019,smk,340
Belarus,2019,alc,95
Belarus,2019,smk,42
Belarus,2019,all,790
Belarus,2019,all,1900
Belarus,2019,alc,810
Belarus,2019,smk,360
Belarus,2019,dia,99
Belarus,2019,dia,27
Belarus,2019,dia,72
Belarus,2019,all,140
Belarus,2019,all,250
Belarus,2019,all,150
Belarus,2019,all,460
Belarus,2019,all,120
Belarus,2019,all,490
Belarus,2019,all,17
Belarus,2019,all,17
Belarus,2019,all,100
Belarus,2019,all,410
Belarus,2019,all,210
Belarus,2019,all,210
Belarus,2019,all,2800
Belarus,2019,hiv,190
Belarus,2019,und,140
Belarus,2019,all,820
Belarus,2019,all,1900
Belgium,2019,all,58
Belgium,2019,all,24
Belgium,2019,all,33
Belgium,2019,all,8
Belgium,2019,all,10
Belgium,2019,all,47
Belgium,2019,all,100
Belgium,2019,all,970
Belgium,2019,alc,150
Belgium,2019,smk,120
Belgium,2019,alc,26
Belgium,2019,smk,33
Belgium,2019,all,320
Belgium,2019,all,650
Belgium,2019,alc,140
Belgium,2019,smk,85
Belgium,2019,dia,21
Belgium,2019,dia,5
Belgium,2019,dia,18
Belgium,2019,all,82
Belgium,2019,all,150
Belgium,2019,all,63
Belgium,2019,all,120
Belgium,2019,all,54
Belgium,2019,all,94
Belgium,2019,all,16
Belgium,2019,all,23
Belgium,2019,all,30
Belgium,2019,all,76
Belgium,2019,all,43
Belgium,2019,all,110
Belgium,2019,all,1000
Belgium,2019,hiv,42
Belgium,2019,und,53
Belgium,2019,all,340
Belgium,2019,all,690
Belize,2019,all,0
Belize,2019,all,0
Belize,2019,all,0
Belize,2019,all,0
Belize,2019,all,0
Belize,2019,all,3
Belize,2019,all,7
Belize,2019,all,100
Belize,2019,alc,14
Belize,2019,alc,1
Belize,2019,all,34
Belize,2019,all,70
Belize,2019,alc,15
Belize,2019,dia,6
Belize,2019,dia,2
Belize,2019,dia,3
Belize,2019,all,12
Belize,2019,all,13
Belize,2019,all,5
Belize,2019,all,15
Belize,2019,all,6
Belize,2019,all,10
Belize,2019,all,0
Belize,2019,all,0
Belize,2019,all,7
Belize,2019,all,16
Belize,2019,all,2
Belize,2019,all,9
Belize,2019,all,100
Belize,2019,hiv,19
Belize,2019,und,14
Belize,2019,all,34
Belize,2019,all,70
Benin,2019,all,570
Benin,2019,all,270
Benin,2019,all,300
Benin,2019,all,130
Benin,2019,all,160
Benin,2019,all,420
Benin,2019,all,580
Benin,2019,all,5900
Benin,2019,alc,760
Benin,2019,smk,190
Benin,2019,alc,100
Benin,2019,smk,7
Benin,2019,all,2200
Benin,2019,all,3700
Benin,2019,alc,730
Benin,2019,smk,220
Benin,2019,dia,200
Benin,2019,dia,74
Benin,2019,dia,130
Benin,2019,all,490
Benin,2019,all,830
Benin,2019,all,500
Benin,2019,all,910
Benin,2019,all,330
Benin,2019,all,620
Benin,2019,all,140
Benin,2019,all,140
Benin,2019,all,230
Benin,2019,all,420
Benin,2019,all,260
Benin,2019,all,350
Benin,2019,all,6500
Benin,2019,hiv,1100
Benin,2019,und,1200
Benin,2019,all,2500
Benin,2019,all,4000
Bermuda,2019,all,0
Bermuda,2019,all,0
Bermuda,2019,all,0
Bermuda,2019,all,0
Bermuda,2019,all,0
Bermuda,2019,all,0
Bermuda,2019,all,0
Bermuda,2019,all,2
Bermuda,2019,all,0
Bermuda,2019,all,2
Bermuda,2019,all,0
Bermuda,2019,all,1
Bermuda,2019,all,0
Bermuda,2019,all,0
Bermuda,2019,all,0
Bermuda,2019,all,1
Bermuda,2019,all,0
Bermuda,2019,all,0
Bermuda,2019,all,0
Bermuda,2019,all,0
Bermuda,2019,all,0
Bermuda,2019,all,0
Bermuda,2019,all,2
Bermuda,2019,all,0
Bermuda,2019,all,2
Bhutan,2019,all,62
Bhutan,2019,all,30
Bhutan,2019,all,32
Bhutan,2019,all,11
Bhutan,2019,all,13
Bhutan,2019,all,240
Bhutan,2019,all,180
Bhutan,2019,all,1200
Bhutan,2019,alc,55
Bhutan,2019,alc,8
Bhutan,2019,all,610
Bhutan,2019,all,580
Bhutan,2019,alc,41
Bhutan,2019,dia,66
Bhutan,2019,dia,33
Bhutan,2019,dia,32
Bhutan,2019,all,170
Bhutan,2019,all,150
Bhutan,2019,all,81
Bhutan,2019,all,77
Bhutan,2019,all,49
Bhutan,2019,all,61
Bhutan,2019,all,20
Bhutan,2019,all,20
Bhutan,2019,all,34
Bhutan,2019,all,52
Bhutan,2019,all,43
Bhutan,2019,all,61
Bhutan,2019,all,1300
Bhutan,2019,hiv,2
Bhutan,2019,all,640
Bhutan,2019,all,610
Bolivia (Plurinational State of),2019,all,910
Bolivia (Plurinational State of),2019,all,430
Bolivia (Plurinational State of),2019,all,480
Bolivia (Plurinational State of),2019,all,200
Bolivia (Plurinational State of),2019,all,240
Bolivia (Plurinational State of),2019,all,1100
Bolivia (Plurinational State of),2019,all,1700
Bolivia (Plurinational State of),2019,all,11000
Bolivia (Plurinational State of),2019,alc,1500
Bolivia (Plurinational State of),2019,alc,330
Bolivia (Plurinational State of),2019,all,4200
Bolivia (Plurinational State of),2019,all,7000
Bolivia (Plurinational State of),2019,alc,1300
Bolivia (Plurinational State of),2019,dia,430
Bolivia (Plurinational State of),2019,dia,180
Bolivia (Plurinational State of),2019,dia,230
Bolivia (Plurinational State of),2019,all,940
Bolivia (Plurinational State of),2019,all,1400
Bolivia (Plurinational State of),2019,all,560
Bolivia (Plurinational State of),2019,all,960
Bolivia (Plurinational State of),2019,all,460
Bolivia (Plurinational State of),2019,all,820
Bolivia (Plurinational State of),2019,all,230
Bolivia (Plurinational State of),2019,all,230
Bolivia (Plurinational State of),2019,all,480
Bolivia (Plurinational State of),2019,all,910
Bolivia (Plurinational State of),2019,all,720
Bolivia (Plurinational State of),2019,all,1200
Bolivia (Plurinational State of),2019,all,12000
Bolivia (Plurinational State of),2019,hiv,590
Bolivia (Plurinational State of),2019,und,3300
Bolivia (Plurinational State of),2019,all,4700
Bolivia (Plurinational State of),2019,all,7500
Bosnia and Herzegovina,2019,all,7
Bosnia and Herzegovina,2019,all,3
Bosnia and Herzegovina,2019,all,4
Bosnia and Herzegovina,2019,all,1
Bosnia and Herzegovina,2019,all,0
Bosnia and Herzegovina,2019,all,39
Bosnia and Herzegovina,2019,all,63
Bosnia and Herzegovina,2019,all,890
Bosnia and Herzegovina,2019,alc,110
Bosnia and Herzegovina,2019,smk,160
Bosnia and Herzegovina,2019,alc,16
Bosnia and Herzegovina,2019,smk,49
Bosnia and Herzegovina,2019,all,350
Bosnia and Herzegovina,2019,all,540
Bosnia and Herzegovina,2019,alc,100
Bosnia and Herzegovina,2019,smk,110
Bosnia and Herzegovina,2019,dia,32
Bosnia and Herzegovina,2019,dia,11
Bosnia and Herzegovina,2019,dia,20
Bosnia and Herzegovina,2019,all,26
Bosnia and Herzegovina,2019,all,52
Bosnia and Herzegovina,2019,all,35
Bosnia and Herzegovina,2019,all,55
Bosnia and Herzegovina,2019,all,38
Bosnia and Herzegovina,2019,all,87
Bosnia and Herzegovina,2019,all,1
Bosnia and Herzegovina,2019,all,4
Bosnia and Herzegovina,2019,all,43
Bosnia and Herzegovina,2019,all,120
Bosnia and Herzegovina,2019,all,170
Bosnia and Herzegovina,2019,all,170
Bosnia and Herzegovina,2019,all,900
Bosnia and Herzegovina,2019,hiv,1
Bosnia and Herzegovina,2019,und,46
Bosnia and Herzegovina,2019,all,350
Bosnia and Herzegovina,2019,all,540
Botswana,2019,all,580
Botswana,2019,all,280
Botswana,2019,all,300
Botswana,2019,all,130
Botswana,2019,all,150
Botswana,2019,all,320
Botswana,2019,all,430
Botswana,2019,all,5200
Botswana,2019,alc,730
Botswana,2019,smk,500
Botswana,2019,alc,86
Botswana,2019,smk,51
Botswana,2019,all,2100
Botswana,2019,all,3200
Botswana,2019,alc,700
Botswana,2019,smk,490
Botswana,2019,dia,220
Botswana,2019,dia,92
Botswana,2019,dia,120
Botswana,2019,all,440
Botswana,2019,all,670
Botswana,2019,all,500
Botswana,2019,all,810
Botswana,2019,all,310
Botswana,2019,all,520
Botswana,2019,all,150
Botswana,2019,all,150
Botswana,2019,all,230
Botswana,2019,all,350
Botswana,2019,all,260
Botswana,2019,all,390
Botswana,2019,all,5800
Botswana,2019,hiv,2200
Botswana,2019,und,2100
Botswana,2019,all,2300
Botswana,2019,all,3500
Brazil,2019,all,3100
Brazil,2019,all,1400
Brazil,2019,all,1600
Brazil,2019,all,520
Brazil,2019,all,750
Brazil,2019,all,5400
Brazil,2019,all,12000
Brazil,2019,all,93000
Brazil,2019,alc,8300
Brazil,2019,smk,6600
Brazil,2019,alc,1000
Brazil,2019,smk,1400
Brazil,2019,all,28000
Brazil,2019,all,65000
Brazil,2019,alc,8900
Brazil,2019,smk,5700
Brazil,2019,dia,3700
Brazil,2019,dia,1200
Brazil,2019,dia,2400
Brazil,2019,all,5800
Brazil,2019,all,16000
Brazil,2019,all,5400
Brazil,2019,all,12000
Brazil,2019,all,4300
Brazil,2019,all,10000
Brazil,2019,all,920
Brazil,2019,all,890
Brazil,2019,all,3800
Brazil,2019,all,7900
Brazil,2019,all,3500
Brazil,2019,all,6300
Brazil,2019,all,96000
Brazil,2019,hiv,11000
Brazil,2019,und,5000
Brazil,2019,all,30000
Brazil,2019,all,66000
British Virgin Islands,2019,all,0
British Virgin Islands,2019,all,0
British Virgin Islands,2019,all,0
British Virgin Islands,2019,all,0
British Virgin Islands,2019,all,0
British Virgin Islands,2019,all,0
British Virgin Islands,2019,all,0
British Virgin Islands,2019,all,1
British Virgin Islands,2019,all,0
British Virgin Islands,2019,all,1
British Virgin Islands,2019,all,0
British Virgin Islands,2019,all,0
British Virgin Islands,2019,all,0
British Virgin Islands,2019,all,0
British Virgin Islands,2019,all,0
British Virgin Islands,2019,all,0
British Virgin Islands,2019,all,0
British Virgin Islands,2019,all,0
British Virgin Islands,2019,all,0
British Virgin Islands,2019,all,1
British Virgin Islands,2019,all,0
British Virgin Islands,2019,all,0
British Virgin Islands,2019,all,1
British Virgin Islands,2019,all,0
British Virgin Islands,2019,all,1
Brunei Darussalam,2019,all,7
Brunei Darussalam,2019,all,6
Brunei Darussalam,2019,all,1
Brunei Darussalam,2019,all,3
Brunei Darussalam,2019,all,1
Brunei Darussalam,2019,all,8
Brunei Darussalam,2019,all,14
Brunei Darussalam,2019,all,270
Brunei Darussalam,2019,alc,13
Brunei Darussalam,2019,smk,21
Brunei Darussalam,2019,alc,1
Brunei Darussalam,2019,smk,1
Brunei Darussalam,2019,all,110
Brunei Darussalam,2019,all,160
Brunei Darussalam,2019,alc,12
Brunei Darussalam,2019,smk,22
Brunei Darussalam,2019,dia,12
Brunei Darussalam,2019,dia,5
Brunei Darussalam,2019,dia,7
Brunei Darussalam,2019,all,16
Brunei Darussalam,2019,all,17
Brunei Darussalam,2019,all,16
Brunei Darussalam,2019,all,17
Brunei Darussalam,2019,all,26
Brunei Darussalam,2019,all,36
Brunei Darussalam,2019,all,2
Brunei Darussalam,2019,all,0
Brunei Darussalam,2019,all,21
Brunei Darussalam,2019,all,36
Brunei Darussalam,2019,all,23
Brunei Darussalam,2019,all,41
Brunei Darussalam,2019,all,280
Brunei Darussalam,2019,hiv,4
Brunei Darussalam,2019,und,18
Brunei Darussalam,2019,all,120
Brunei Darussalam,2019,all,160
Bulgaria,2019,all,90
Bulgaria,2019,all,43
Bulgaria,2019,all,46
Bulgaria,2019,all,16
Bulgaria,2019,all,19
Bulgaria,2019,all,49
Bulgaria,2019,all,67
Bulgaria,2019,all,1300
Bulgaria,2019,alc,190
Bulgaria,2019,smk,240
Bulgaria,2019,alc,19
Bulgaria,2019,smk,75
Bulgaria,2019,all,470
Bulgaria,2019,all,880
Bulgaria,2019,alc,190
Bulgaria,2019,smk,160
Bulgaria,2019,dia,50
Bulgaria,2019,dia,15
